modelname,language,task,granularity,seed,f1,accuracy,mae,r2,f1_EN,accuracy_EN,mae_EN,r2_EN,f1_NL,accuracy_NL,mae_NL,r2_NL,f1_IT,accuracy_IT,mae_IT,r2_IT
gilberto-uncased-from-camembert,IT,regression,7,13,0.7350028365736075,0.7373853211009175,1.339225517137234,0.1679919427198427,,,,,,,,,0.7350028365736075,0.7373853211009175,1.339225517137234,0.1679919427198427
deberta-v3-base,multilingual,ordinal,5,42,0.7435114544666405,0.7407407407407407,1.088345225959905,0.2001851030078318,0.7601055299490546,0.7588726513569938,1.022964509394572,0.2512484823281734,0.7241256200004511,0.7214734950584007,1.2416891284815814,0.1370310935985635,0.7507058769476878,0.7454128440366973,0.9644495412844036,0.2241915577806469
roberta-base,multilingual,ordinal,5,42,0.7304019938968687,0.7390417940876657,1.0818892286782196,0.148514830143428,0.7574183156205487,0.7640918580375783,0.9572025052192068,0.215974756832153,0.699176759418303,0.7035040431266847,1.2893081761006289,0.0584645450356693,0.7369595303700729,0.7568807339449541,0.9541284403669724,0.1931592200918728
bert-base-cased,multilingual,ordinal,5,42,0.6957918715858397,0.6975874957526333,1.2657152565409446,0.0937750361187625,0.7008602487910754,0.7108559498956158,1.2494780793319415,0.1555055131246896,0.6861822824803284,0.688230008984726,1.371967654986523,0.068064316242711,0.7025100003368936,0.694954128440367,1.1479357798165135,0.0404801186631041
bertweet-base,multilingual,ordinal,5,42,0.7381266423128235,0.7475365273530411,1.0156303092082908,0.1555747288120297,0.7726489275972727,0.778705636743215,0.8747390396659708,0.2144926675255976,0.7184923164443408,0.7232704402515723,1.1473495058400718,0.1034318943739174,0.7183819595765502,0.7442660550458715,1.0022935779816513,0.1501277118301061
twitter-roberta-base,multilingual,ordinal,5,42,0.6982912796176384,0.7023445463812437,1.3333333333333333,0.1217076786771432,0.722954403467656,0.7275574112734864,1.2703549060542798,0.1952255065403764,0.6589118472229379,0.6621743036837376,1.51392632524708,0.0362334959246253,0.7221428883356095,0.7259174311926605,1.1720183486238531,0.1501277118301061
mdeberta-v3-base,multilingual,ordinal,5,42,0.7418014923246103,0.7492354740061162,1.1138294257560313,0.2424421776474334,0.7173409618722308,0.7317327766179541,1.1315240083507307,0.2364275892626186,0.734154036338172,0.7376460017969452,1.2353998203054808,0.211050382116017,0.7774462552011862,0.783256880733945,0.9392201834862384,0.2945315232085349
xlm-roberta-base,multilingual,ordinal,5,42,0.7380733888775971,0.7390417940876657,1.1243628950050968,0.1856560361825935,0.7240047150028913,0.7296450939457203,1.1461377870563674,0.1676586454384445,0.7385923929320155,0.7376460017969452,1.20125786163522,0.1792195617979312,0.7524509781134828,0.7511467889908257,1.0022935779816513,0.2130199162126883
bert-base-multilingual-cased,multilingual,ordinal,5,42,0.716047077943458,0.7206931702344547,1.1607203533809038,0.1419665183348699,0.6992799029295695,0.708768267223382,1.2056367432150312,0.0790297049064271,0.7158815508858848,0.7214734950584007,1.2291105121293802,0.1597673938257676,0.7353626435552184,0.7327981651376146,1.0240825688073394,0.1919179265843219
twitter-xlm-roberta-base,multilingual,ordinal,5,42,0.7513385018948406,0.7509344206591912,1.0472307169554875,0.1910788568990558,0.7525995855566759,0.755741127348643,1.0146137787056368,0.1842580456718658,0.7473770070332604,0.7457322551662174,1.096136567834681,0.1804826895883314,0.7551756725598977,0.7522935779816514,1.0206422018348624,0.2097098001925523
umberto-wikipedia-uncased-v1,multilingual,ordinal,5,42,0.6634310876534593,0.6965681277607884,1.2225620115528373,0.0474252665988121,0.6411999980264746,0.6711899791231732,1.3152400835073068,-0.0386481860340777,0.6473893632026948,0.6810422282120395,1.326145552560647,0.0132445701393411,0.7089666469665613,0.7442660550458715,0.9885321100917432,0.2138474452177222
gilberto-uncased-from-camembert,multilingual,ordinal,5,42,0.7009302712337374,0.7057424396873938,1.2799864084267754,0.1115782588482799,0.6825140302552133,0.68580375782881,1.3632567849686847,0.0520556795271174,0.6681241965281586,0.6810422282120395,1.4025157232704402,0.0817060963790334,0.7611804689386847,0.7591743119266054,1.0321100917431192,0.2345356703435717
robbert-2023-dutch-base,multilingual,ordinal,5,42,0.7177095608103774,0.7166156982670744,1.1715936119605843,0.1204798702130386,0.7224059528386569,0.7265135699373695,1.1920668058455115,0.1065965660083589,0.7382944813164584,0.7376460017969452,1.141958670260557,0.1711355439393697,0.6879283081585557,0.6788990825688074,1.186926605504587,0.0479278797084099
bert-base-dutch-cased,multilingual,ordinal,5,42,0.6574365468836003,0.6921508664627931,1.2701325178389398,0.1219123134211607,0.5865987455509161,0.6336116910229646,1.3903966597077244,0.013521357556675,0.6766889347604487,0.6963162623539982,1.3557951482479784,0.1271786968334417,0.7049074286720732,0.7511467889908257,1.0286697247706422,0.2556376599719381
deberta-v3-base,multilingual,ordinal,5,42,0.7435114544666405,0.7407407407407407,1.088345225959905,0.2001851030078318,0.7601055299490546,0.7588726513569938,1.022964509394572,0.2512484823281734,0.7241256200004511,0.7214734950584007,1.2416891284815814,0.1370310935985635,0.7507058769476878,0.7454128440366973,0.9644495412844036,0.2241915577806469
dodrio,multilingual,ordinal,5,42,0.687129476735685,0.6958885490995583,1.256201155283724,0.1050299470397218,0.6576144106415506,0.6764091858037579,1.313152400835073,0.0929613443880486,0.6844962037818152,0.6909254267744834,1.3153638814016173,0.0824639730532736,0.7220398974027074,0.7236238532110092,1.118119266055046,0.149713947327589
deberta-v3-base,multilingual,ordinal,5,69,0.7575625361393181,0.7577302072714917,1.0400951410125725,0.2267876197300992,0.7814643012173875,0.7818371607515657,0.9498956158663884,0.312310561758259,0.7274320386304374,0.7268643306379156,1.2075471698113207,0.1269260712753617,0.7694519987703502,0.7706422018348624,0.9254587155963304,0.2630854210172438
roberta-base,multilingual,ordinal,5,69,0.7150526996981951,0.7155963302752294,1.2239211688752971,0.1411479793588002,0.7537681620467303,0.7536534446764092,1.080375782881002,0.2224959497809971,0.676607813825704,0.6792452830188679,1.449236298292902,0.0544225361063885,0.7217766680790206,0.7201834862385321,1.0940366972477065,0.1608855888955477
bert-base-cased,multilingual,ordinal,5,69,0.6174969499479827,0.6639483520217465,1.3608562691131498,0.0757671786452277,0.4717389160381514,0.6106471816283925,1.4478079331941545,0.0843652264100268,0.6326880205562493,0.6549865229110512,1.490566037735849,0.035222993692305,0.7115702943074377,0.7339449541284404,1.099770642201835,0.1207504321513999
bertweet-base,multilingual,ordinal,5,69,0.7240303909626756,0.7285083248386001,1.1702344546381245,0.1380784581985386,0.771308550479265,0.7745302713987474,0.9551148225469728,0.2213102783357527,0.6997969519233035,0.7044025157232704,1.3827493261455526,0.0812008452628734,0.7030633903438878,0.7087155963302753,1.135321100917431,0.1062686745633053
twitter-roberta-base,multilingual,ordinal,5,69,0.6880802198724058,0.6907917091403329,1.339109751953789,0.0902962454704661,0.7010147721233593,0.7077244258872651,1.2974947807933197,0.1744762562485997,0.6516903118261902,0.651392632524708,1.5265049415992813,-0.0107548578782632,0.7204283018837857,0.7224770642201835,1.1456422018348624,0.1290257222017397
mdeberta-v3-base,multilingual,ordinal,5,69,0.7527079126924834,0.7590893645939517,1.033639143730887,0.2365077700709276,0.7377501844429281,0.7505219206680585,1.0730688935281838,0.200264610182665,0.74491176321009,0.7493261455525606,1.110512129380054,0.2052399942801759,0.7789761650024412,0.7809633027522935,0.8922018348623854,0.3305290349275129
xlm-roberta-base,multilingual,ordinal,5,69,0.7500353721701194,0.7526333673122664,0.9918450560652396,0.1365436976184076,0.7390358983905784,0.7473903966597077,1.0386221294363256,0.1039288052565591,0.7438794365355899,0.7439353099730458,1.035938903863432,0.1256629434849615,0.7693800644267778,0.7694954128440367,0.8841743119266054,0.1910903975792879
bert-base-multilingual-cased,multilingual,ordinal,5,69,0.7062963890531055,0.7043832823649337,1.220183486238532,0.0698327710687219,0.701038568314619,0.7025052192066806,1.2411273486430063,0.0487950830526954,0.7191005194586737,0.7178796046720575,1.274932614555256,0.0862533564244744,0.6973119297323956,0.6892201834862385,1.1272935779816513,0.0628234017990215
twitter-xlm-roberta-base,multilingual,ordinal,5,69,0.7498383854676195,0.7529731566428814,1.0118926265715256,0.2131794092529394,0.742081243811349,0.7515657620041754,1.0208768267223385,0.1990789387374206,0.746847082306664,0.7466307277628033,1.050314465408805,0.1822510684948917,0.7609938933388077,0.7626146788990825,0.9529816513761468,0.2754983560927535
umberto-wikipedia-uncased-v1,multilingual,ordinal,5,69,0.5706267988439809,0.6496772001359157,1.3941556235134216,0.0915240539345707,0.4657890444731348,0.6096033402922756,1.4488517745302714,0.088218658607071,0.6264864491279586,0.6549865229110512,1.4851752021563345,0.0220864646721427,0.5594412463592763,0.6869266055045872,1.2178899082568808,0.2006069811371786
gilberto-uncased-from-camembert,multilingual,ordinal,5,69,0.5552366241638892,0.6527353041114509,1.3544002718314645,0.1170010795647421,0.5228933884594009,0.6242171189979123,1.3935281837160751,0.0831795549647824,0.5726290277220402,0.651392632524708,1.4806828391734053,0.0774114618916727,0.5609814318273955,0.6857798165137615,1.150229357798165,0.2200539127554771
robbert-2023-dutch-base,multilingual,ordinal,5,69,0.7200924896506622,0.7254502208630649,1.1573224600747536,0.145240674239149,0.7009009382013963,0.7118997912317327,1.1899791231732777,0.0864401514392044,0.7466813302663855,0.7520215633423181,1.1257861635220126,0.2070083731867362,0.7086140729352025,0.7064220183486238,1.161697247706422,0.117440316131264
bert-base-dutch-cased,multilingual,ordinal,5,69,0.6582694926948313,0.6931702344546381,1.3112470268433571,0.1547561898359599,0.5952794350778599,0.6419624217118998,1.430062630480167,0.0538341866949839,0.6675166079313721,0.6891284815813118,1.4007187780772687,0.150420248176806,0.7119365489442809,0.7545871559633027,1.06651376146789,0.294117758706018
deberta-v3-base,multilingual,ordinal,5,69,0.7575625361393181,0.7577302072714917,1.0400951410125725,0.2267876197300992,0.7814643012173875,0.7818371607515657,0.9498956158663884,0.312310561758259,0.7274320386304374,0.7268643306379156,1.2075471698113207,0.1269260712753617,0.7694519987703502,0.7706422018348624,0.9254587155963304,0.2630854210172438
dodrio,multilingual,ordinal,5,69,0.6869444830287987,0.6999660210669385,1.2446483180428134,0.1308139247859193,0.6536475844884989,0.6764091858037579,1.301670146137787,0.1134141768185141,0.6958429589856683,0.7044025157232704,1.2893081761006289,0.1115159122324789,0.7112764847899565,0.7201834862385321,1.125,0.1778499334987443
deberta-v3-base,multilingual,ordinal,5,7,0.7310118533024005,0.7397213727488957,1.1885830784913354,0.1898510484349511,0.747627432421314,0.7567849686847599,1.173277661795407,0.2364275892626186,0.7158815508858848,0.7214734950584007,1.3477088948787062,0.1218735601137608,0.7314384758875309,0.7442660550458715,1.0022935779816513,0.2279154383032998
roberta-base,multilingual,ordinal,5,7,0.6855824919259316,0.7077811756710839,1.3299354400271832,0.1644763401767884,0.7166744335995986,0.7233820459290188,1.269311064718163,0.2287207248685302,0.6136358964537886,0.6477987421383647,1.5579514824797844,0.0506331527351878,0.7337101157974151,0.7672018348623854,1.1055045871559632,0.2527413084543192
bert-base-cased,multilingual,ordinal,5,7,0.6853735796367434,0.6870540265035678,1.2680937818552498,0.06359141137619,0.6994563202378481,0.7077244258872651,1.1941544885177453,0.153430588095512,0.674033528410758,0.6792452830188679,1.3845462713387242,0.0438122626670266,0.6841284903598173,0.6743119266055045,1.2006880733944951,-0.0389626658201576
bertweet-base,multilingual,ordinal,5,7,0.7430844761500145,0.7553516819571865,1.022086306489976,0.1736849036575732,0.7757002763026459,0.7828810020876826,0.8914405010438413,0.2044144602410204,0.730791769634728,0.7376460017969452,1.1392632524707995,0.1547148826641667,0.7125175459684986,0.7477064220183486,1.0160550458715596,0.1534378278502419
twitter-roberta-base,multilingual,ordinal,5,7,0.6956548248711651,0.7003058103975535,1.3173632347944275,0.1211960918170996,0.7187895710437575,0.7244258872651357,1.244258872651357,0.1913720743433321,0.6550229498770278,0.655884995507637,1.5103324348607368,0.0337072403438247,0.7209178146422583,0.7305045871559633,1.151376146788991,0.1575754728754118
mdeberta-v3-base,multilingual,ordinal,5,7,0.7400634259724453,0.7410805300713558,1.1739721372748897,0.1993665640317621,0.7478495721634747,0.7526096033402923,1.1607515657620042,0.2299063963137745,0.724659303870017,0.7232704402515723,1.325247079964061,0.1367784680404835,0.7507701566889133,0.7511467889908257,0.9954128440366972,0.2510862504442512
xlm-roberta-base,multilingual,ordinal,5,7,0.7367608387465001,0.7349643221202854,1.1365953109072375,0.1604859626684482,0.7326579639543651,0.7338204592901879,1.1461377870563674,0.1469093951466679,0.7272556298282444,0.7241689128481581,1.2183288409703503,0.1370310935985635,0.7522947200441547,0.75,1.021788990825688,0.2092960356900354
bert-base-multilingual-cased,multilingual,ordinal,5,7,0.716739794954895,0.7206931702344547,1.1729527692830446,0.1354182065263117,0.7043409822350151,0.7108559498956158,1.2045929018789143,0.0769547798772494,0.7082009893355926,0.7115902964959568,1.254267744833783,0.1466308648056052,0.7420613811901805,0.7431192660550459,1.0344036697247707,0.1898491040717369
twitter-xlm-roberta-base,multilingual,ordinal,5,7,0.751364245630406,0.7529731566428814,1.0054366292898402,0.2108261096967387,0.7378603560503851,0.7453027139874739,1.0313152400835073,0.1664729739932001,0.7586672673401275,0.7583108715184187,1.02785265049416,0.2214080299972988,0.7564195765942708,0.7545871559633027,0.948394495412844,0.2473623699215983
umberto-wikipedia-uncased-v1,multilingual,ordinal,5,7,0.6666886141337205,0.6938498131158681,1.2884811416921509,0.0891707543783701,0.6329083333150045,0.6586638830897703,1.3413361169102296,0.029231504206163,0.6632973521765618,0.683737646001797,1.4025157232704402,0.0402755048539059,0.7060908125054354,0.7454128440366973,1.084862385321101,0.2436384893989454
gilberto-uncased-from-camembert,multilingual,ordinal,5,7,0.5560507401105219,0.6472986748216106,1.381923207611281,0.111168989360245,0.5060448529282378,0.6148225469728601,1.417536534446764,0.1012610445047592,0.5837201309691443,0.6442048517520216,1.5112309074573225,0.0642749328715103,0.5594412463592763,0.6869266055045872,1.1777522935779816,0.1927454555893558
robbert-2023-dutch-base,multilingual,ordinal,5,7,0.7228425048404978,0.7223921168875297,1.1739721372748897,0.0993001742072334,0.7135640412757595,0.7160751565762005,1.2181628392484345,0.0736941834028274,0.7259054547101256,0.7232704402515723,1.1850853548966755,0.090295365353755,0.7269467456103724,0.7282110091743119,1.1112385321100915,0.1406111282722153
bert-base-dutch-cased,multilingual,ordinal,5,7,0.6604423353552226,0.6931702344546381,1.2857628270472308,0.1249818345814223,0.5882361077330377,0.6367432150313153,1.4029227557411277,0.0200425505055191,0.681717299550881,0.6981132075471698,1.3827493261455526,0.128694450181922,0.7047835391281352,0.7488532110091743,1.033256880733945,0.256465188976972
deberta-v3-base,multilingual,ordinal,5,7,0.7310118533024005,0.7397213727488957,1.1885830784913354,0.1898510484349511,0.747627432421314,0.7567849686847599,1.173277661795407,0.2364275892626186,0.7158815508858848,0.7214734950584007,1.3477088948787062,0.1218735601137608,0.7314384758875309,0.7442660550458715,1.0022935779816513,0.2279154383032998
dodrio,multilingual,ordinal,5,7,0.6903397607404219,0.7020047570506286,1.2052327556914713,0.0821108557097684,0.6675643003963023,0.6816283924843424,1.2839248434237995,0.0188568790602747,0.6800044181240399,0.6900269541778976,1.265947888589398,0.0660433117780706,0.7292043024970211,0.7396788990825688,1.0412844036697249,0.1873665170566349
deberta-v3-base,multilingual,ordinal,5,666,0.7456918098285051,0.7529731566428814,1.0489296636085628,0.1991619292877446,0.7469446431779642,0.7546972860125261,1.0260960334029228,0.2325741570655743,0.7298530700003334,0.7331536388140162,1.175202156334232,0.1274313223915217,0.7627531825210003,0.7763761467889908,0.9128440366972476,0.2618441275096929
roberta-base,multilingual,ordinal,5,666,0.7195022424615031,0.7189942235813795,1.2663948352021746,0.1465708000752623,0.7417548350387144,0.7400835073068893,1.1795407098121085,0.200264610182665,0.6845192717445192,0.6855345911949685,1.4438454627133872,0.0776640874497528,0.7385321100917431,0.7385321100917431,1.135321100917431,0.1757811109861593
bert-base-cased,multilingual,ordinal,5,666,0.694900145777916,0.7098199116547741,1.2144070676180767,0.1163871753326898,0.6841609380514087,0.6962421711899791,1.220250521920668,0.0369383686002515,0.6794883303905677,0.6963162623539982,1.3360287511230908,0.1094949077678385,0.7267319776352424,0.7419724770642202,1.0527522935779816,0.2295704963133678
bertweet-base,multilingual,ordinal,5,666,0.7106161730801023,0.7404009514101257,1.0798504926945294,0.140124805638713,0.7580210965827932,0.7724425887265136,0.918580375782881,0.1901864028980878,0.6556630945327567,0.6936208445642408,1.2964959568733154,0.0781693385659129,0.7203938467686691,0.7649082568807339,0.9805045871559632,0.1629544114081327
twitter-roberta-base,multilingual,ordinal,5,666,0.7235688706736628,0.7247706422018348,1.1491675161399932,0.1200706007250037,0.7508189519671774,0.7515657620041754,1.0605427974947808,0.1599517810443561,0.7031020765180883,0.706199460916442,1.2686433063791551,0.0860007308663942,0.7205091688378031,0.7190366972477065,1.0940366972477065,0.1112338485935091
mdeberta-v3-base,multilingual,ordinal,5,666,0.7648264907586123,0.7655453618756372,1.00067957866123,0.2544133101724537,0.7522693826164977,0.7578288100208769,1.001043841336117,0.2562875859704621,0.7717578464050368,0.77088948787062,1.0745732255166218,0.2385865679467419,0.7694361229257911,0.7672018348623854,0.9059633027522936,0.2701194175600326
xlm-roberta-base,multilingual,ordinal,5,666,0.7467396037571098,0.7471967380224261,1.0472307169554875,0.130916242157928,0.7463069058573556,0.7505219206680585,1.0563674321503131,0.1071894017309811,0.7252778427160979,0.7223719676549866,1.12848158131177,0.0769062107755126,0.7714408972353359,0.7752293577981652,0.93348623853211,0.2436384893989454
bert-base-multilingual-cased,multilingual,ordinal,5,666,0.7169051547508197,0.7196738022426096,1.1692150866462794,0.130200020553867,0.7133485263929644,0.7192066805845512,1.1795407098121085,0.1071894017309811,0.7123317666901746,0.7142857142857143,1.254267744833783,0.1087370310935984,0.7275995350676094,0.7270642201834863,1.0493119266055049,0.1886078105641859
twitter-xlm-roberta-base,multilingual,ordinal,5,666,0.7470209822509011,0.7516139993204214,1.0081549439347604,0.2163512477852097,0.7385742709456841,0.7463465553235908,1.0292275574112737,0.1795153598908884,0.7462256112124345,0.7493261455525606,1.0305480682839174,0.2095346287675367,0.7578714663391588,0.7603211009174312,0.9564220183486238,0.2709469465650667
umberto-wikipedia-uncased-v1,multilingual,ordinal,5,666,0.5721334106133077,0.6486578321440707,1.3591573224600748,0.0429233022304285,0.4757975523619368,0.6116910229645094,1.4248434237995824,0.0114464325274973,0.6232738966196516,0.6504941599281222,1.4393530997304582,-0.020607254643385,0.5594412463592763,0.6869266055045872,1.1846330275229358,0.1811600495188802
gilberto-uncased-from-camembert,multilingual,ordinal,5,666,0.6978632574376779,0.7084607543323139,1.2089704383282365,0.1266189125335618,0.6486247961088576,0.673277661795407,1.302713987473904,0.063319558256939,0.6996671274878552,0.701707097933513,1.330637915543576,0.0882743608891146,0.7438993831230036,0.7557339449541285,0.9506880733944956,0.2688781240524817
robbert-2023-dutch-base,multilingual,ordinal,5,666,0.7319788977331602,0.7349643221202854,1.1512062521236832,0.1333718590861373,0.7359191890532106,0.7421711899791231,1.1816283924843425,0.1172676090155584,0.7339669406364223,0.7331536388140162,1.1716082659478886,0.1365258424824035,0.7226644963993292,0.7293577981651376,1.091743119266055,0.1418524217797663
bert-base-dutch-cased,multilingual,ordinal,5,666,0.6489350569270607,0.689772341148488,1.2993544002718314,0.1405340751267478,0.56672311602487,0.6346555323590815,1.4123173277661796,0.0470165758848287,0.6596543653449776,0.6846361185983828,1.3818508535489669,0.1405678514116841,0.7185722822216023,0.7568807339449541,1.069954128440367,0.2622578920122099
deberta-v3-base,multilingual,ordinal,5,666,0.7456918098285051,0.7529731566428814,1.0489296636085628,0.1991619292877446,0.7469446431779642,0.7546972860125261,1.0260960334029228,0.2325741570655743,0.7298530700003334,0.7331536388140162,1.175202156334232,0.1274313223915217,0.7627531825210003,0.7763761467889908,0.9128440366972476,0.2618441275096929
dodrio,multilingual,ordinal,5,666,0.7050203692992874,0.7149167516139994,1.200135915732246,0.1131130194284107,0.6755470184914713,0.6920668058455115,1.293319415448852,0.0968147765850928,0.7073204569589601,0.7133872416891285,1.2291105121293802,0.078927215240153,0.733948125973673,0.7419724770642202,1.0607798165137614,0.1828151075289481
deberta-v3-base,multilingual,ordinal,5,420,0.7385135554937775,0.7424396873938158,1.1559633027522935,0.2209555295256021,0.7457153766460979,0.7494780793319415,1.138830897703549,0.2515449001894845,0.7115604770235604,0.7124887690925427,1.321653189577718,0.1524412526414463,0.7632532153640693,0.7729357798165137,0.963302752293578,0.2825323526355423
roberta-base,multilingual,ordinal,5,420,0.7217847700936079,0.7254502208630649,1.235813795446823,0.1484125127714193,0.7402347761317285,0.7390396659707724,1.143006263048017,0.175069091971222,0.6858030527824364,0.6972147349505841,1.4115004492362984,0.0837271008436738,0.7430693653647267,0.7465596330275229,1.113532110091743,0.2084685066850014
bert-base-cased,multilingual,ordinal,5,420,0.689746524747658,0.6945293917770982,1.2623173632347944,0.0808830472456637,0.6991840151397862,0.7077244258872651,1.2526096033402925,0.0953326872785373,0.6739178895267719,0.683737646001797,1.356693620844564,0.0865059819825544,0.6998863602738626,0.6938073394495413,1.1525229357798166,0.0421351766731721
bertweet-base,multilingual,ordinal,5,420,0.7443764435779,0.7516139993204214,1.037037037037037,0.1419665183348699,0.7753819160373865,0.778705636743215,0.918580375782881,0.175365509832533,0.7253461475042988,0.7295597484276729,1.1635220125786163,0.1054528988385578,0.7278751693766938,0.75,1.0057339449541285,0.1464038313074531
twitter-roberta-base,multilingual,ordinal,5,420,0.6924007740823918,0.7020047570506286,1.3258579680598028,0.127642086253649,0.7089263927847145,0.7192066805845512,1.25678496868476,0.2079714745767535,0.6470306524570104,0.655884995507637,1.520215633423181,0.0299178569726241,0.7331838479929415,0.7419724770642202,1.1536697247706422,0.1666782919307856
mdeberta-v3-base,multilingual,ordinal,5,420,0.76277181416595,0.764525993883792,0.9908256880733946,0.2227972422217591,0.7615788629913602,0.767223382045929,0.977035490605428,0.2476914679924402,0.7527568905059946,0.7529200359389039,1.0862533692722371,0.1756828039848105,0.7771343226562475,0.7763761467889908,0.8841743119266054,0.257292717982006
xlm-roberta-base,multilingual,ordinal,5,420,0.7487079784294135,0.7519537886510363,1.0227658851512065,0.1460592132152187,0.7271169280196632,0.7348643006263048,1.088726513569937,0.0665801547313611,0.7414923932498877,0.7421383647798742,1.0799640610961363,0.1329890846692828,0.7810416609478517,0.783256880733945,0.8772935779816514,0.2697056530575157
bert-base-multilingual-cased,multilingual,ordinal,5,420,0.7140588990771936,0.7179748555895344,1.182466870540265,0.1462638479592362,0.7036234632756163,0.708768267223382,1.231732776617954,0.0710264226510275,0.715401674196652,0.7196765498652291,1.2488769092542678,0.1799774384721713,0.7249337647011711,0.7259174311926605,1.0435779816513762,0.1873665170566349
twitter-xlm-roberta-base,multilingual,ordinal,5,420,0.7481443377390286,0.7539925246347264,0.9983010533469248,0.2168628346452533,0.750536886175951,0.7588726513569938,1.001043841336117,0.1904828207593989,0.7466834230842404,0.7493261455525606,1.0386343216531897,0.1900824607953731,0.7467752776436504,0.7545871559633027,0.9438073394495412,0.2895663491783311
umberto-wikipedia-uncased-v1,multilingual,ordinal,5,420,0.6885238901760193,0.7084607543323139,1.216106014271152,0.0624659202840941,0.6753919804474563,0.6910229645093946,1.2943632567849688,0.0034431502720978,0.6827053116831715,0.7008086253369272,1.2848158131177,0.0784219641239929,0.7088795091730228,0.7373853211009175,1.0424311926605505,0.1091650260809242
gilberto-uncased-from-camembert,multilingual,ordinal,5,420,0.5614326565930293,0.6523955147808359,1.3533809038396194,0.1226285350252217,0.5086600230430133,0.6242171189979123,1.4227557411273486,0.0814010477969158,0.5834730927411397,0.6460017969451932,1.472596585804133,0.0887796120052748,0.5797373978569366,0.6915137614678899,1.125,0.2266741447957488
robbert-2023-dutch-base,multilingual,ordinal,5,420,0.728379445166064,0.7359836901121305,1.1202854230377166,0.1721501430774424,0.7024510251447004,0.708768267223382,1.2181628392484345,0.0867365693005155,0.7480447824582236,0.7511230907457322,1.1159029649595686,0.2057452453963359,0.7265996874504412,0.7465596330275229,1.018348623853211,0.2279154383032998
bert-base-dutch-cased,multilingual,ordinal,5,420,0.6615939180987016,0.691811077132178,1.306150186884132,0.1341903980622071,0.6006424418893132,0.6450939457202505,1.3977035490605427,0.0624303046730058,0.6598526723636755,0.6801437556154537,1.3953279424977538,0.1281891990657619,0.7286465371305489,0.7580275229357798,1.091743119266055,0.2353631993486056
deberta-v3-base,multilingual,ordinal,5,420,0.7385135554937775,0.7424396873938158,1.1559633027522935,0.2209555295256021,0.7457153766460979,0.7494780793319415,1.138830897703549,0.2515449001894845,0.7115604770235604,0.7124887690925427,1.321653189577718,0.1524412526414463,0.7632532153640693,0.7729357798165137,0.963302752293578,0.2825323526355423
dodrio,multilingual,ordinal,5,420,0.7009920001314249,0.708800543662929,1.2276588515120626,0.119968283352995,0.6695354667510907,0.6826722338204593,1.293319415448852,0.0962219408624706,0.6945205712981064,0.6990116801437556,1.2893081761006289,0.0918111187022353,0.7434721660860584,0.75,1.076834862385321,0.1902628685742539
deberta-v3-base,multilingual,ordinal,5,13,0.7316972179111038,0.745497791369351,1.1518858307849134,0.2092913491166079,0.7361925794567715,0.7505219206680585,1.1482254697286012,0.2387989321531074,0.708879085204739,0.7178796046720575,1.302785265049416,0.1491571203864057,0.7548328402112258,0.7752293577981652,0.963302752293578,0.258534011489557
roberta-base,multilingual,ordinal,5,13,0.7277884292934962,0.7281685355079851,1.1906218144750256,0.134599667550242,0.7578544069287534,0.7567849686847599,1.0730688935281838,0.1765511812777774,0.6883205458687188,0.6900269541778976,1.3737646001796946,0.0599802983841495,0.7438147298438178,0.7454128440366973,1.086009174311927,0.1894353395692199
bert-base-cased,multilingual,ordinal,5,13,0.7136394236124719,0.7166156982670744,1.2742099898063202,0.1479009259113757,0.7187895710437575,0.7244258872651357,1.244258872651357,0.1569876024312451,0.7110305115137243,0.7133872416891285,1.3881401617250675,0.1377889702728036,0.7125811119130968,0.7121559633027523,1.161697247706422,0.1430937152873173
bertweet-base,multilingual,ordinal,5,13,0.715369425733983,0.7390417940876657,1.1015970098538903,0.138283092942556,0.7598073071387773,0.7724425887265136,0.9519832985386222,0.2227923676423082,0.6633782455756773,0.692722371967655,1.302785265049416,0.0344651170180649,0.7281984070974897,0.7614678899082569,1.0091743119266054,0.1815738140213971
twitter-roberta-base,multilingual,ordinal,5,13,0.7186542047743658,0.7234114848793748,1.1396534148827726,0.1227308523972304,0.7517073237860068,0.755741127348643,1.0187891440501045,0.178329688445644,0.6985854973374531,0.7088948787061995,1.2551662174303684,0.0882743608891146,0.7088676192776345,0.7064220183486238,1.125,0.0926144459802447
mdeberta-v3-base,multilingual,ordinal,5,13,0.7515512631002557,0.7495752633367312,1.0387359836901122,0.1627369448526402,0.7587697557691226,0.7609603340292276,1.034446764091858,0.1987825208761096,0.7385879488740109,0.7358490566037735,1.0997304582210243,0.1329890846692828,0.7602667237749717,0.7545871559633027,0.9655963302752294,0.152610298845208
xlm-roberta-base,multilingual,ordinal,5,13,0.750131741092783,0.7502548419979612,1.015970098538906,0.160588280040457,0.7428294908758006,0.7473903966597077,1.0501043841336115,0.1190461161834249,0.7492386971210973,0.7475292003593891,1.073674752920036,0.1544622571060867,0.7586960291494645,0.7568807339449541,0.904816513761468,0.2200539127554771
bert-base-multilingual-cased,multilingual,ordinal,5,13,0.7090024019341403,0.7060822290180089,1.2266394835202177,0.0768926697373236,0.7191402464542426,0.7192066805845512,1.222338204592902,0.0659873190087388,0.7051148211911349,0.7026055705300989,1.325247079964061,0.073622078520472,0.7043043009799137,0.6961009174311926,1.1055045871559632,0.0880630364525578
